id	x	y	riistajalajiNimi
4658	544164.029	7418080.505	Hirvi
4659	272618.606	6714414.783	Valkohntpeura
4660	359830.658	6760738.671	Valkohntpeura
4661	441990.283	6914400.334	Metskauris
4662	667184.276	6894420.423	Metskauris
4663	563981.895	6907483.862	Metskauris
4664	573129.76	6907452.929	Hirvi
4665	457456.899	6772111.06	Hirvi
4666	460941.31	6730523.356	Metskauris
4667	226616.292	6684934.492	Valkohntpeura
4668	450475.489	6901958.537	Hirvi
4669	591989.735	6955824.057	Hirvi
4670	265620.705	6838609.037	Metskauris
4671	326129.271	6704286.98	Valkohntpeura
4672	331934.47	6703724.749	Valkohntpeura
4673	266737.455	6757271.604	Valkohntpeura
4674	292151.906	6764293.523	Valkohntpeura
4675	303631.778	6823992.561	Metskauris
4676	300077.472	6762425.38	Valkohntpeura
4677	214270.562	6736450.158	Valkohntpeura
4678	209464.564	6733338.232	Valkohntpeura
4679	229615.499	6824706.94	Metskauris
4680	431409.169	6895085.16	Valkohntpeura
4681	380310.635	6739281.228	Metskauris
4682	471451.837	6926352.448	Hirvi
4683	288443.145	6716291.887	Valkohntpeura
4684	378171.235	6794503.028	Hirvi
4685	521266.231	6776192.009	Metskauris
4686	364216.166	6693386.715	Metskauris
4687	436607.451	6912794.325	Hirvi
4688	212729.089	6917934.563	Hirvi
4689	642683.388	6949892.127	Hirvi
4690	310705.414	6770765.536	Metskauris
4691	213079.616	6718340.746	Valkohntpeura
4692	338189.429	6699871.686	Valkohntpeura
4693	253394.438	6789992.499	Valkohntpeura
4694	609066.505	7048125.92	Metskauris
4695	282249.702	6739252.651	Valkohntpeura
4696	263868.275	6751769.522	Valkohntpeura
4697	479147.77	6699481.461	Metskauris
4698	232877.567	6729419.312	Valkohntpeura
4699	230085.659	6713714.964	Hirvi
4700	312759.405	6723458.45	Valkohntpeura
4701	352518.367	6705680.595	Valkohntpeura
4702	348924.185	6712153.067	Metskauris
4703	206561.703	6987109.63	Valkohntpeura
4704	208139.248	6757005.072	Hirvi
4705	293652.33	6785010.356	Valkohntpeura
4706	287351.254	6800936.102	Valkohntpeura
4707	214138.817	6814441.383	Valkohntpeura
4708	245104.661	7018371.392	Metskauris
4709	266125.989	6689770.641	Valkohntpeura
4710	305183.432	6647039.088	Valkohntpeura
4711	532799.388	6934396.481	Hirvi
4712	360270.916	6761503.108	Valkohntpeura
4713	227934.508	6722494.852	Valkohntpeura
4714	362287.928	6727583.986	Valkohntpeura
4715	360073.168	6727088.355	Valkohntpeura
4716	335203.139	6830187.981	Hirvi
4717	494249.849	7325681.54	Metskauris
4718	238588.357	6783453.521	Valkohntpeura
4719	294111.816	6805078.997	Valkohntpeura
4720	252368.448	6776454.286	Valkohntpeura
4721	225619.75	6683416.57	Valkohntpeura
4722	386477.152	6740603.204	Valkohntpeura
4723	250289.975	6725630.624	Valkohntpeura
4724	545732.812	6933143.326	Metskauris
4725	443823.094	7079617.193	Hirvi
4726	364169.325	6716708.414	Valkohntpeura
4727	426354.469	7360288.392	Hirvi
4728	235980.848	6701882.238	Metskauris
4729	236940.901	6836747.938	Hirvi
4730	225837.507	6683687.406	Metskauris
4731	381933.475	7170910.264	Hirvi
4732	338639.181	6782844.941	Metskauris
4733	505420.842	6921343.188	Hirvi
4734	589323.978	6957659.472	Hirvi
4735	192625.083	6767327.153	Valkohntpeura
4736	306148.36	6765416.426	Valkohntpeura
4737	335564.02	6899303.785	Metskauris
4738	291547.337	6809383.186	Valkohntpeura
4739	317233.617	6843856.226	Valkohntpeura
4740	265897.412	6771986.572	Valkohntpeura
4741	641471.519	7160437.085	Hirvi
4742	413987.401	6869642.666	Hirvi
4743	215531.565	6789431.187	Metskauris
4744	262863.794	6724321.777	Valkohntpeura
4745	450686.739	6902023.241	Hirvi
4746	297418.654	6699200.627	Valkohntpeura
4747	628388.848	6942139.833	Metskauris
4748	315095.749	6799194.916	Valkohntpeura
4749	230434.745	6917534.43	Hirvi
4750	233434.891	6689590.786	Metskauris
4751	293537.43	6784963.63	Valkohntpeura
4752	295643.296	6655200.367	Valkohntpeura
4753	229324.781	6996148.444	Metskauris
4754	261410.183	6704990.144	Metskauris
4755	282927.508	6774532.171	Valkohntpeura
4756	251186.949	6744775.829	Valkohntpeura
4757	228649.59	6717493.013	Metskauris
4758	227583.651	6713996.197	Hirvi
4759	570907.759	7022002.657	Metskauris
4760	452530.952	6849096.036	Hirvi
4761	304918.991	6651261.685	Valkohntpeura
4762	200245.151	6734792.148	Metskauris
4763	281815.866	6752010.634	Valkohntpeura
4764	373269.495	6713219.569	Metskauris
4765	247290.148	6824456.903	Hirvi
4766	288376.138	6698455.391	Metskauris
4767	333612.804	6821126.613	Metskauris
4768	658938.062	6924256.175	Hirvi
4769	244786.114	6701976.968	Hirvi
4770	282800.318	6685134.196	Valkohntpeura
4771	236539.301	6732349.575	Valkohntpeura
4772	386299.072	6740595.634	Hirvi
4773	416396.981	6688018.216	Valkohntpeura
4774	272683.05	6742118.637	Valkohntpeura
4775	229737.315	6817260.714	Valkohntpeura
4776	310171.908	6780968.732	Valkohntpeura
4777	319561.796	6780433.168	Valkohntpeura
4778	617973.995	7115426.413	Metskauris
4779	213649.693	6773496.577	Valkohntpeura
4780	251227.224	6737332.485	Valkohntpeura
4781	298847.656	6744392.914	Valkohntpeura
4782	378776.158	6715288.665	Metskauris
4783	338488.297	6700531.566	Valkohntpeura
4784	331786.758	6711143.041	Valkohntpeura
4785	228035.539	6720285.012	Valkohntpeura
4786	204827.341	6990599.593	Valkohntpeura
4787	514689.073	7030247.129	Metskauris
4788	312397.608	6842171.019	Hirvi
4789	311223.904	6833745.546	Hirvi
4790	348228.558	6774018.764	Valkohntpeura
4791	347509.795	6763969.531	Hirvi
4792	363521.458	6761802.208	Metskauris
4793	250371.571	6823880.787	Hirvi
4794	356651.629	6803363.32	Metskauris
4795	282726.363	6715140.175	Valkohntpeura
4796	435366.306	6948757.825	Metskauris
4797	302366.456	6645861.158	Valkohntpeura
4798	226158.941	6684317.516	Metskauris
4799	289383.212	6705403.17	Hirvi
4800	301417.594	6743091.802	Valkohntpeura
4801	291867.711	6707619.034	Hirvi
4802	198969.396	6743853.104	Metskauris
4803	244741.188	6701934.905	Metskauris
4804	249826.726	6728078.291	Valkohntpeura
4805	297244.997	6824361.346	Hirvi
4806	245611.991	6780677.61	Metskauris
4807	509418.766	6970581.122	Metskauris
4808	463270.613	6945316.013	Metskauris
4809	280737.031	6776578.646	Valkohntpeura
4810	264353.71	6766275.818	Valkohntpeura
4811	320521.13	6766851.721	Valkohntpeura
4812	270280.047	6787608.093	Valkohntpeura
4813	251020.706	6860579.114	Metskauris
4814	258870.649	6864238.812	Metskauris
4815	298446.672	6741126.366	Valkohntpeura
4816	300633.218	6806117.229	Valkohntpeura
4817	381949.884	6990459.391	Hirvi
4818	289655.256	7074310.939	Metskauris
4819	598104.785	6950160.882	Hirvi
4820	525565.685	6714810.76	Hirvi
4821	280797.431	6711297.368	Valkohntpeura
4822	252670.081	6773552.484	Metskauris
4823	246200.061	6780307.879	Metskauris
4824	269729.962	6724805.014	Valkohntpeura
4825	234162.913	6701766.972	Metskauris
4826	513835.098	6813720.718	Metskauris
4827	315336.543	6799273.51	Valkohntpeura
4828	288849.748	6807690.464	Valkohntpeura
4829	350949.316	6714594.804	Valkohntpeura
4830	324254.274	6658602.239	Valkohntpeura
4831	385412.24	7300720.154	Hirvi
4832	358591.581	6749382.399	Valkohntpeura
4833	277912.542	6760311.383	Valkohntpeura
4834	273170.288	6756795.133	Valkohntpeura
4835	482645.872	7059295.527	Metskauris
4836	240449.035	6823882.375	Metskauris
4837	227748.96	6685611.562	Metskauris
4838	344811.898	6672468.658	Valkohntpeura
4839	336912.325	6798311.335	Valkohntpeura
4840	613676.353	6801825.895	Hirvi
4841	407282.156	6849210.913	Valkohntpeura
4842	417850.52	7273057.302	Hirvi
4843	423908.495	7240855.928	Hirvi
4844	342480.212	6845378.587	Hirvi
4845	312388.367	6705153.313	Hirvi
4846	238156.963	6852430.158	Hirvi
4847	235066.9	6849026.84	Valkohntpeura
4848	224498.993	6836887.534	Metskauris
4849	233880.397	6834272.183	Valkohntpeura
4850	234424.987	6833651.845	Hirvi
4851	251590.72	6769984.75	Valkohntpeura
4852	243212.585	6766405.264	Valkohntpeura
4853	213860.245	6736822.149	Metskauris
4854	246247.137	6703706.538	Metskauris
4855	262396.9	6767628.921	Valkohntpeura
4856	312485.403	6656096.178	Hirvi
4857	549649.906	7401327.043	Hirvi
4858	379819.323	6715763.6	Valkohntpeura
4859	402035.266	6825493.927	Metskauris
4860	287427.335	6806864.079	Metskauris
4861	271130.653	6799864.061	Valkohntpeura
4862	439829.463	6990345.047	Valkohntpeura
4863	413684.156	6718004.672	Metskauris
4864	295748.507	6811471.856	Hirvi
4865	233987.104	6701149.163	Valkohntpeura
4866	505128.553	6722282.451	Hirvi
4867	222443.359	6770057.446	Valkohntpeura
4868	328485.111	6807266.282	Metskauris
4869	512558.26	6712163.454	Hirvi
4870	580707.739	6868042.382	Hirvi
4871	260986.101	6743448.345	Valkohntpeura
4872	326609.61	6662383.99	Valkohntpeura
4873	241830.225	6695564.378	Metskauris
4874	245807.828	6703273.184	Metskauris
4875	498758.113	6751978.659	Hirvi
4876	341591.46	6799362.545	Valkohntpeura
4877	305140.146	6721263.499	Valkohntpeura
4878	298127.01	6723757.986	Valkohntpeura
4879	218634.981	6871427.281	Metskauris
4880	344004.795	6742516.544	Hirvi
4881	562887.242	6823589.195	Hirvi
4882	377783.823	6721580.099	Kuusipeura
4883	279157.463	6748583.215	Hirvi
4884	266864.664	6758539.25	Valkohntpeura
4885	289567.968	6718164.925	Valkohntpeura
4886	244275.739	6689808.503	Metskauris
4887	235462.596	6686384.199	Metskauris
4888	290105.551	6810709.482	Valkohntpeura
4889	312277.647	6799335.757	Valkohntpeura
4890	413116.295	6787021.487	Metskauris
4891	212830.214	6936969.529	Metskauris
4892	216628.645	6934204.766	Valkohntpeura
4893	307378.903	6730721.899	Metskauris
4894	581027.138	6867831.249	Hirvi
4895	329528.649	6660984.533	Valkohntpeura
4896	337585.248	6661736.676	Metskauris
4897	333796.101	6661674.173	Metskauris
4898	236297.437	6701973.348	Metskauris
4899	274454.33	6783707.513	Valkohntpeura
4900	356306.957	6741028.96	Valkohntpeura
4901	299991.567	6762390.439	Valkohntpeura
4902	399858.134	6695179.756	Valkohntpeura
4903	379215.529	6724123.016	Valkohntpeura
4904	269705.998	6849758.01	Hirvi
4905	203730.309	6728090.177	Valkohntpeura
4906	360392.164	6777229.068	Hirvi
4907	290374.108	6809880.115	Valkohntpeura
4908	424601.848	7258549.595	Hirvi
4909	379107.275	6706578.29	Hirvi
4910	310688.82	6802495.049	Valkohntpeura
4911	204277.064	6782364.066	Hirvi
4912	286121.02	6685760.574	Metskauris
4913	201350.349	6766141.286	Valkohntpeura
4914	628743.752	7169762.136	Hirvi
4915	286433.167	6973977.03	Hirvi
4916	325801.878	6736355.773	Valkohntpeura
4917	237931.658	6686910.674	Valkohntpeura
4918	274065.67	6784040.625	Valkohntpeura
4919	271569.681	6786157.691	Valkohntpeura
4920	365837.012	6699746.41	Valkohntpeura
4921	507370.624	7664407.553	Hirvi
4922	201577.96	6736811.27	Valkohntpeura
4923	303287.656	6763600.224	Valkohntpeura
4924	493566.958	7351972.39	Hirvi
4925	284934.797	6766891.208	Valkohntpeura
4926	476190.114	6766887.532	Metskauris
4927	339262.133	6784856.692	Metskauris
4928	264022.502	6756940.522	Valkohntpeura
4929	570861.17	6823245.528	Metskauris
4930	265106.376	6835164.156	Metskauris
4931	198822.576	6770928.309	Valkohntpeura
4932	451677.775	7061872.938	Hirvi
4933	568088.427	6883409.058	Metskauris
4934	303282.873	6652243.976	Valkohntpeura
4935	372031.056	7412688.242	Metskauris
4936	432642.829	6920562.838	Hirvi
4937	320774.893	6764018.852	Valkohntpeura
4938	300823.275	6900911.01	Metskauris
4939	287321.833	6913643.621	Valkohntpeura
4940	318929.672	6720516.206	Valkohntpeura
4941	235098.643	6712437.092	Valkohntpeura
4942	203734.767	6970731.363	Hirvi
4943	302804.036	6774033.136	Valkohntpeura
4944	271557.554	6756472.632	Valkohntpeura
4945	273811.885	7046951.593	Metskauris
4946	379931.348	6698676.419	Valkohntpeura
4947	401176.895	6820956.617	Metskauris
4948	276898.414	6714870.054	Valkohntpeura
4949	260515.815	6732951.237	Valkohntpeura
4950	261066.708	6730880.325	Valkohntpeura
4951	253911.56	6727916.641	Hirvi
4952	321116.877	6800718.114	Valkohntpeura
4953	453861.952	6734869.163	Hirvi
4954	345454.302	7088189.252	Hirvi
4955	308086.335	6803227.929	Valkohntpeura
4956	296462.275	6743852.912	Valkohntpeura
4957	329429.595	6660999.512	Valkohntpeura
4958	520296.485	7070951.823	Hirvi
4959	211714.129	6720501.116	Valkohntpeura
4960	222089.829	6682957.923	Valkohntpeura
4961	325387.574	6783806.379	Metskauris
4962	375174.642	7108135.237	Metskauris
4963	300970.339	6697847.321	Valkohntpeura
4964	385971.021	6737945.462	Hirvi
4965	309066.129	6777567.021	Valkohntpeura
4966	445522.1	6827417.596	Metskauris
4967	433188.791	6768234.264	Hirvi
4968	610306.694	7224422.367	Hirvi
4969	477318.837	6879033.929	Hirvi
4970	296936.4	7064911.895	Hirvi
4971	273619.904	6748447.119	Valkohntpeura
4972	227244.041	7016640.592	Hirvi
4973	243585.078	6706025.82	Metskauris
4974	462473.349	6694608.372	Hirvi
4975	353093.398	6698967.288	Metskauris
4976	472700.938	6739322.119	Hirvi
4977	198759.24	6747604.737	Metskauris
4978	232555.237	6729760.726	Valkohntpeura
4979	214208.452	6851433.115	Valkohntpeura
4980	221951.421	6848210.78	Hirvi
4981	401115.157	6694712.449	Valkohntpeura
4982	278561.675	6759566.345	Valkohntpeura
4983	321137.649	6782575.696	Metskauris
4984	324496.824	7090135.039	Hirvi
4985	259465.737	7018770.475	Metskauris
4986	266897.156	7025296.788	Hirvi
4987	263316.221	7022886.401	Metskauris
4988	263859.989	6820864.784	Hirvi
4989	266018.861	6780919.73	Valkohntpeura
4990	201961.747	6765805.36	Hirvi
4991	496532.835	6910335.9	Hirvi
4992	246864.112	6782143.73	Metskauris
4993	234169.85	6709206.152	Valkohntpeura
4994	232811.52	6708802.763	Metskauris
4995	312232.345	6676103.476	Valkohntpeura
4996	232505.804	6701851.275	Metskauris
4997	612729.645	6800646.22	Hirvi
4998	235461.753	6684603.001	Metskauris
4999	440617.221	6774038.883	Hirvi
5000	360875.352	6701879.877	Hirvi
5001	380826.923	6704364.721	Metskauris
5002	309398.327	6800710.907	Valkohntpeura
5003	322383.62	6785664.736	Valkohntpeura
5004	504682.972	6718564.249	Metskauris
5005	268087.601	6815725.75	Valkohntpeura
5006	385177.148	6720423.946	Hirvi
5007	334260.767	6661827.167	Metskauris
5008	300323.781	6717089.866	Valkohntpeura
5009	612423.797	7047875.693	Hirvi
5010	244966.689	6707402.987	Metskauris
5011	433680.193	7005927.809	Hirvi
5012	291529.688	6809374.946	Valkohntpeura
5013	296861.345	6842722.502	Hirvi
5014	476956.67	6739057.363	Metskauris
5015	403328.166	6748096.578	Hirvi
5016	556159.025	6766630.958	Hirvi
5017	269981.362	6803038.8	Metskauris
5018	462389.947	6695969.603	Hirvi
5019	212274.255	6824410.25	Valkohntpeura
5020	310194.661	6777694.936	Valkohntpeura
5021	242614.024	6788495.457	Metskauris
5022	231581.064	6800555.367	Valkohntpeura
5023	229181.43	6775429.728	Valkohntpeura
5024	630943.089	6817957.951	Villisika
5025	453005.736	7200775.224	Hirvi
5026	451657.807	7197373.316	Hirvi
5027	306977.371	6772815.285	Valkohntpeura
5028	363911.236	6843282.664	Hirvi
5029	359036.489	6846389.518	Metskauris
5030	208298.423	6766586.22	Valkohntpeura
5031	199849.093	6765088.942	Valkohntpeura
5032	356959.752	6770539.583	Metskauris
5033	340580.167	6771029.946	Hirvi
5034	488691.147	6744526.051	Hirvi
5035	579844.537	6868597.719	Hirvi
5036	355813.11	6768305.728	Valkohntpeura
5037	422358.273	7081172.565	Metskauris
5038	251181.168	6709626.129	Hirvi
5039	345500.973	6876245.667	Metskauris
5040	276848.239	6725256.397	Valkohntpeura
5041	358242.634	7118519.805	Hirvi
5042	227264.73	6685411.732	Valkohntpeura
5043	222570.399	6682921.801	Metskauris
5044	319615.137	6780485.937	Valkohntpeura
5045	271177.524	6786420.603	Valkohntpeura
5046	471475.5	6713410.399	Villisika
5047	318923.855	6776925.618	Valkohntpeura
5048	556172.842	7278834.363	Hirvi
5049	344278.193	7038730.816	Metspeura
5050	476379.518	6747935.598	Hirvi
5051	424277.234	7249365.678	Hirvi
5052	325989.225	6662688.419	Hirvi
5053	238097.276	6852371.224	Hirvi
5054	243964.089	6699666.852	Metskauris
5055	224594.985	6836311.37	Hirvi
5056	206806.703	6748618.41	Valkohntpeura
5057	441933.524	6914068.746	Hirvi
5058	298104.455	6765438.867	Valkohntpeura
5059	362944.095	7398235.522	Metskauris
5060	235142.956	6849151.767	Hirvi
5061	352101.95	7137235.471	Hirvi
5062	295345.688	6851841.5	Metskauris
5063	373149.383	6703277.537	Metskauris
5064	287014.547	6790629.375	Valkohntpeura
5065	244289.841	6812209.006	Hirvi
5066	377083.65	6705045.045	Metskauris
5067	263397.409	6751337.07	Valkohntpeura
5068	527833.852	6845340.847	Hirvi
5069	341748.259	6788664.781	Metskauris
5070	341385.083	6789220.685	Metskauris
5071	287820.546	6912456.187	Hirvi
5072	227207.007	7016790.817	Hirvi
5073	311387.801	6695859.284	Valkohntpeura
5074	302942.252	6698024.88	Valkohntpeura
5075	255838.697	6729092.549	Metskauris
5076	245531.137	6702901.353	Metskauris
5077	300651.365	6824347.731	Valkohntpeura
5078	300415.855	6824403.88	Valkohntpeura
5079	262634.152	6749548.846	Valkohntpeura
5080	292227.44	6758853.063	Valkohntpeura
5081	299540.329	6762217.903	Valkohntpeura
5082	247158.103	6719775.182	Metskauris
5083	288501.108	6727067.867	Valkohntpeura
5084	287510.863	6729367.712	Valkohntpeura
5085	489797.861	7452309.99	Hirvi
5086	600766.246	6954611.176	Hirvi
5087	333637.054	6777829.394	Valkohntpeura
5088	361883.772	7113203.758	Metskauris
5089	253797.957	6883085.357	Metskauris
5090	317332.799	6824244.412	Metskauris
5091	327771.308	6818403.696	Metskauris
5092	264255.884	6873965.809	Hirvi
5093	229415.032	6732898.433	Valkohntpeura
5094	243835.637	6714222.627	Metskauris
5095	295822.603	6720073.444	Valkohntpeura
5096	214604.049	6816179.299	Valkohntpeura
5097	329919.642	6660082.174	Valkohntpeura
5098	289222.88	6807911.849	Valkohntpeura
5099	198090.878	6772147.029	Valkohntpeura
5100	526746.11	6844214.574	Hirvi
5101	362823.477	6762606.468	Metskauris
5102	226528.463	6710223.343	Metskauris
5103	198454.245	6748632.044	Metskauris
5104	227287.451	6771692.823	Hirvi
5105	656236.978	6990017.67	Metskauris
5106	573858.388	6830059.923	Hirvi
5107	378784.356	6710599.618	Metskauris
5108	221570.331	6682693.095	Metskauris
5109	245313.579	6702507.238	Metskauris
5110	304733.023	6836353.702	Hirvi
5111	517475.116	6907629.376	Hirvi
5112	254843.805	6824218.722	Metskauris
5113	260810.499	6690833.01	Valkohntpeura
5114	570925.244	7109520.357	Metskauris
5115	341525.017	6853015.55	Hirvi
5116	421681.957	6948528.269	Metskauris
5117	534828.117	7123447.73	Hirvi
5118	423432.267	7231089.664	Metskauris
5119	325418.704	6796516.339	Valkohntpeura
5120	410631.251	6951773.025	Hirvi
5121	193882.87	6756711.441	Valkohntpeura
5122	402457.066	6947413.822	Hirvi
5123	281957.438	6739885.826	Valkohntpeura
5124	418283.047	6950722.506	Hirvi
5125	447623.442	6704291.376	Hirvi
5126	321131.083	6782568.145	Valkohntpeura
5127	320970.055	6782372.067	Valkohntpeura
5128	332976.665	6781585.039	Valkohntpeura
5129	331656.67	6788120.843	Valkohntpeura
5130	374380.307	6747106.502	Valkohntpeura
5131	621600.679	6838176.209	Hirvi
5132	297104.413	6713671.651	Valkohntpeura
5133	222359.567	6831221.509	Metskauris
5134	420488.275	6904594.673	Hirvi
5135	427817.264	6903908.74	Hirvi
5136	432787.923	6916037.538	Valkohntpeura
5137	610489.696	6939200.576	Hirvi
5138	499724.202	6908157.144	Hirvi
5139	205203.156	6784002.019	Metskauris
5140	223082.499	6884475.137	Hirvi
5141	432340.457	7035932.976	Metskauris
5142	259856.214	6664473.958	Metskauris
5143	222135.573	6722359.277	Valkohntpeura
5144	513425.754	6821797.861	Valkohntpeura
5145	374138.783	6736286.32	Valkohntpeura
5146	320547.036	6907690.059	Hirvi
5147	251916.321	6706709.047	Metskauris
5148	358111.737	6767289.221	Metskauris
5149	428447.79	6958662.233	Hirvi
5150	302575.655	6788880.818	Valkohntpeura
5151	301395.926	6789599.212	Valkohntpeura
5152	265844.818	6777248.753	Valkohntpeura
5153	295637.276	6787600.432	Valkohntpeura
5154	530610.036	7119157.655	Hirvi
5155	272553.223	6678793.361	Valkohntpeura
5156	218338.677	6877524.451	Metskauris
5157	344718.406	6742184.849	Hirvi
5158	418846.603	6935204.254	Hirvi
5159	572044.682	7337596.186	Hirvi
5160	264760.193	6718945.64	Valkohntpeura
5161	309709.618	6657803.106	Valkohntpeura
